fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106500867,emanuel medical center,01feb2010,31jan2011,365,audited,incl. ind. audit adj.,stanislaus,6,516,non-profit,general,comparable,,(209) 667-4200,825 delbon avenue,turlock,95382,john sigsbury,ceo,www.emanuel.org,emanuel medical center,scott yasuda,hfs consultants,0,05-0179,hsc00179f,zzr00179f,403,403,379,27543,5934,39147,5541,47,217,8052,608,16828,103917,4018,872,2086,973,11,78,2507,270,415,11230,209,0,0,0,145,49,45395,0,0,0,48659,9863,10573,0,0,0,648,9,70.59999999999999,70.59999999999999,9.300000000000001,4.3,8,2129,17,18905,2002,25311,15659,322,7341,17293,1003,8672,96508,58502,14759,0,22038,0,6,238073,132762,3505,3034,1012,350,851685348,685076670,0,166608678,19192475,181459934,4341219,7700381,3264934,0,0,8776666,185235535,94964475,571485338,267870961,53949436,88022956,36317946,617412,3480064,100964902,8018836,29546669,588789182,60580578,10038540,47987813,33013803,449227,9077843,76235043,3712094,21801225,262896166,280897664,61025558,102794282,63363587,0,442725,9890337,119827124,27974192,0,23586663,0,-4725462,0,0,0,0,47553875,2962418,33216487,5968162,623034,2667570,57372821,-11854853,28099164,0,0,52960,4997507,0,0,45668541,14296110,49423103,0,0,0,0,25172059,5464950,30840925,10594246,68218077,34772846,4899333,3714807,23644256,13600514,10250519,1227503,672030,6632860,13827189,63722421,61909673,84741912,13320866,10246315,0,233941187,27474172,5211551,92810665,108444799,233941187,10084736,154680569,-125967169,98812063,64177231,168336019,83594107,157094,0,94125776,94839418,2028753,0,0,1157,477,2211530,230394,2441924,370,0,170194,321976,612562,79442,290763,332303,214200,154734,9525,25831,822452,189184,460845,0,400451,134034,194146,10418,916874,203950,507444,0,437362,148312,215934,12048,2011
106190280,encino hospital medical center,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,los angeles,11,905,non-profit,general,comparable,,(818) 995-5000,16237 ventura blvd,encino,91436,bob c. bills,ceo,,"prime healthcare services, inc.",jeffrey n. brown,hospital management services,0,05-0158,hsc31408i,,125,125,57,11861,526,2817,542,0,2138,717,34,1096,19731,1157,51,275,53,0,71,207,6,106,1926,84,13,0,0,28,0,5632,4015,0,0,10084,0,1626,263,0,0,37,0,43.2,43.2,10.2,5.1,0,0,0,2456,250,508,726,0,2972,0,19,1624,8555,8983,0,0,908,0,7,27550,15489,301,225,0,0,175044335,133968180,0,41076155,669582,42482756,-737019,0,0,0,0,-737019,33938069,14624927,126481339,97966406,3635159,23205817,1731435,0,6128999,7212558,302072,3118812,143301258,7255242,1037222,1782698,3017193,0,11973291,0,78197,6599234,31743077,86562663,596932,21141893,3580849,0,0,730481,138568,9854296,0,1211376,0,10151122,0,0,0,0,18642162,1054614,3759948,1127059,0,7028726,6537411,77991,2848244,0,0,0,0,0,0,12791492,2638400,9461011,0,0,0,0,7999472,1657697,7007874,926810,20998778,6612880,283123,370452,3159175,4216056,1760938,277066,520988,74,4283226,27569716,0,13433191,1460024,0,0,42462931,4022529,0,0,38440402,42462931,1856166,38308069,-26714866,6578372,7782626,18130353,4697162,0,0,0,0,0,10000000,0,308,122,588984,58999,647983,189,0,44061,178610,139503,46732,65035,92261,15702,0,2727,4353,233918,35549,105921,0,105788,57447,50361,0,258742,39251,117100,0,117145,61276,54469,0,2011
106040962,enloe medical center - esplanade campus,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,butte,1,219,non-profit,general,comparable,,(530) 332-7300,1531 esplanade,chico,95926,mike wiltermood,president/ceo,www.enloe.org,enloe medical center,jeff morrison,enloe medical center,2,05-0039,,zzr00039f,298,274,262,41189,0,10898,0,2940,2255,10276,672,224,68454,7603,0,2510,0,615,597,2809,60,190,14384,208,30,0,60,0,0,56997,4190,0,7267,0,0,13184,685,0,515,0,0,62.9,68.40000000000001,4.8,4.8,18,2925,1343,83514,0,39933,0,9281,16668,60119,3471,9016,222002,39506,84501,17375,77826,0,12,599548,414956,4178,4170,1005,335,1368418576,989316199,0,379102377,1437240,363667719,16871898,6998316,884652,0,0,22985562,286902410,253168060,828348106,497790932,0,129440569,0,40281158,19967603,152213255,9670681,3223561,852587759,197481526,0,93916837,0,21912587,39506804,141722093,15968162,5322808,515830817,548458508,0,155196363,0,0,54382942,40183220,149813751,22797840,0,17802324,0,681251,0,0,0,0,138431352,0,65427202,0,7055299,18441150,140606234,7836519,1304621,0,-354406,0,3449300,0,0,71634712,62747133,113622415,0,0,0,0,41112801,9242208,54331607,10976843,132155951,58501545,31062045,1445114,60879840,28541999,11159634,704629,1332915,3726611,34157436,85727429,70245484,77285598,135925817,130070736,12061212,511316276,69673273,0,229446904,212196099,511316276,24260892,113337607,-70995469,104426338,112031966,226260812,148975214,0,482480,232774654,233257134,3810230,0,0,1868,782,3475109,414096,3889205,215,0,196915,875012,1084189,41449,499643,642219,73919,57665,1626,2472,1124317,603779,780702,0,381361,190764,394186,0,1253300,669403,876776,0,428648,214275,446803,0,2011
106474007,fairchild medical center,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,siskiyou,1,203,non-profit,general,comparable,rural,(530) 842-4121,444 bruce street,yreka,96097,jonathon andrus,ceo,www.fairchildmed.org,fairchild medical center,michael r bell,"wipfli, llp",4,05-1316,,zzr00217f,28,25,25,2253,0,987,0,118,911,0,98,106,4473,695,0,384,0,36,342,0,38,42,1537,28,0,0,0,0,0,4473,0,0,0,0,0,1537,0,0,0,0,0,43.8,49,2.9,2.9,2,411,207,31697,0,23772,0,4939,21657,0,2878,3118,88061,11994,37097,0,37208,0,2,63115,197599,500,1762,138,74,104178687,49852964,0,54325723,258336,49961158,4622901,298080,0,0,0,4920981,12072859,13227988,78877840,18017313,0,8656283,0,1145734,10364071,0,947557,1100535,40231493,25459192,0,12466184,0,2613815,19624328,0,1871441,1912234,63947194,22900927,0,10262241,0,0,2813488,6615239,0,3742059,0,2821181,0,697829,0,0,0,0,18908657,0,9969654,0,946061,22223383,0,1464831,813137,0,0,0,298080,0,0,4625917,11823183,16905884,0,0,0,0,7800839,1798597,5536428,1470310,22112171,7554877,3296652,2987303,5958473,3461732,1716886,461960,276363,277951,1856790,17403540,0,11707075,2123006,127328,0,31360949,5088095,0,5532490,20740364,31360949,2340209,20825808,-7309725,17402400,14742372,32841064,21133989,5787988,0,0,5787988,255498,0,0,335,93,679072,16781,695853,25,0,101550,147641,91978,49853,50624,147028,47306,43092,0,0,81600,146992,176997,0,139798,51530,82155,0,83705,151363,183119,0,142425,51722,83519,0,2011
106301781,fairview developmental center,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,orange,13,1016,state,specialty,state,,(714) 957-5000,2501 harbor blvd,costa mesa,92626,william wilson,executive director ,www.dds.ca.gov,state of california ,vu tran,state of california - dds,0,05-0548,,,1218,820,820,546,0,140803,0,0,552,0,0,14571,156472,2,0,46,0,0,1,0,0,1,50,30,0,0,0,1188,0,594,0,0,0,155878,0,1,0,0,0,49,0,35.2,52.3,3129.4,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138304137,709577,0,137594560,0,138304137,-709577,709577,0,0,0,0,123325529,0,14978608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276437,0,403501,0,0,0,677,0,0,0,0,0,28962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
106370705,fallbrook hospital district,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,san diego,14,1414,district,general,comparable,rural,(760) 728-1191,624  elder street,fallbrook,92028,alex villa,ceo,www.fallbrook.ca.chs.net,fallbrook hospital district,ken brown,hospital management services,0,05-0435,hsc30435f,,140,140,101,6794,3821,17629,259,0,2559,1190,327,1089,33668,1050,550,312,157,0,287,573,64,71,3064,47,0,0,0,93,0,7326,0,0,0,26342,0,2643,0,0,0,421,0,65.90000000000001,65.90000000000001,11,2.8,8,791,480,6395,3652,1931,1801,0,3673,8616,340,1716,28124,10943,0,0,16629,0,4,98974,116302,953,2084,363,123,211893215,164908271,0,46984944,447286,44670421,2761809,273396,427582,0,0,2607623,30886710,25286137,155720368,45161312,20831859,12937397,2909060,0,12343685,20348469,2903979,3760323,121196084,19321896,11379762,5881773,7475319,0,15711058,25191879,1259811,4475633,90697131,51072858,24158940,16551537,8641325,-2084085,0,24021503,35175527,4369020,0,732885,0,2268761,0,0,0,0,13410350,8052681,4351718,1743054,0,4033240,10364821,2642616,2386464,0,0,0,0,0,0,8324108,3056369,15999323,0,0,0,0,6264042,1823269,7200810,2002500,17443729,6189653,1029368,779619,7796228,5050430,1902477,1026337,419890,4624,3028066,9746295,0,19437349,150105,1937237,0,31270986,19380683,0,0,11890303,31270986,0,28233340,-20305941,18772377,8584343,29923980,10486631,0,0,0,0,0,0,15759015,324,99,622205,61478,683683,76,0,70429,100245,131256,46572,19917,167810,77191,0,7405,1380,189541,40246,158071,0,113721,43789,76837,0,206770,43805,174201,0,124589,48331,85987,0,2011
106040875,feather river hospital,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,butte,1,220,non-profit,general,comparable,,(530) 877-9361,5974 pentz rd.,paradise,95969,kevin erich,president/ceo,frhosp.org,adventist health,debra christian,feather river hospital,0,05-0225,,zzr00225f,100,100,85,12790,345,4114,11,713,3006,0,124,147,21250,2919,78,1245,1,163,887,0,29,35,5357,100,0,0,0,0,0,21250,0,0,0,0,0,5357,0,0,0,0,0,58.2,58.2,4,4,12,2113,1000,200410,5916,119525,439,19302,92897,0,1533,7991,448013,20696,135237,35419,240838,0,5,103509,91168,1360,2024,750,241,860952192,707252264,0,153699928,2381123,149845065,6235986,8454100,7841285,0,0,6848801,88360973,168564508,604026711,244893461,6662086,65153572,206925,14097939,69980679,0,2952088,3496062,407442812,207075727,7614971,104444849,417577,18329140,104382458,0,1749051,9495607,453509380,401224942,12678027,131236249,595211,-270395,27527548,116862345,0,6240599,0,4998534,0,6159204,0,0,0,0,50744246,1599030,38335172,29291,4899531,57500792,0,0,591866,0,0,423337,216797,0,0,16680726,38747516,44243043,0,0,0,0,19643318,6357762,18454984,5717716,60311167,23073493,9780974,2389396,22104392,15288227,5318879,1906898,949051,1964543,6758045,39112997,689151,41951043,18636906,18680014,0,119070111,21635475,2955079,74689329,19790228,119070111,0,131706705,-109213118,59228249,27085947,98797895,56846852,0,0,0,76438329,1749000,15670095,76438329,925,241,1738215,185477,1923692,65,0,91091,391606,324281,70031,107273,404072,81230,268631,0,0,273975,531502,390665,0,238820,97530,168936,36787,305719,587118,435191,0,262023,108169,185868,39604,2011
106190298,foothill presbyterian hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,los angeles,11,915,non-profit,general,comparable,,(626) 858-8541,250 so. grand ave,glendora,91741,robert curry,ceo,www.cvhp.org,citrus valley health partners,debbie cooper,citrus valley health partners,0,05-0597,hsc30597f,,105,105,72,6738,3840,2561,950,0,126,4722,510,457,19904,1370,1179,638,360,0,34,1781,146,119,5627,105,0,0,0,0,0,19904,0,0,0,0,0,5627,0,0,0,0,0,51.9,51.9,3.5,3.5,8,1872,850,14430,3596,3806,6126,0,2265,17436,450,8473,56582,29545,0,0,29407,0,4,130770,99079,1505,1670,558,395,256340579,187089332,0,69251247,524546,69205657,570136,-163008,26779,0,0,380349,47579104,35324212,173437263,51014038,35916919,18479012,6765526,0,1307973,38704551,3930520,3394996,159513535,22316883,11460670,6242817,9883067,0,2521605,35640646,753040,8008316,96827044,57300877,32741014,19707725,14394754,0,0,2326825,43432791,3778651,0,5285005,0,8121690,0,0,0,0,15972390,14547199,4375896,2211712,0,1428519,29966030,-1750,751251,0,0,0,-293623,0,0,17409107,5451956,21540709,0,0,0,0,9753837,3434405,8900971,2714672,29599753,9551923,851939,1125398,9388169,11240514,3213951,549784,755217,210157,2718852,16750877,1932449,30030258,1089922,0,195689,49999195,10161053,0,4058675,35779467,49999195,2268768,23170918,-10956575,42169827,32156442,76952164,46921906,0,791610,2990223,4681176,622501,0,1013809,404,153,830930,29666,860596,336,0,91941,141519,242409,12257,44922,139337,74368,63823,18335,2019,289201,79074,214466,0,155419,46949,45821,0,302212,83467,221674,0,156924,48704,47615,0,2011
106301175,fountain valley regional hospital& medical center - euclid,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,orange,13,1014,investor,general,comparable,,(714) 966-7200,17100 euclid street,fountain valley,92705,debbie walsh,ceo,www.fountainvalleyhospital.com,tenet healthcare corporation,christina kim,tenet healthcare corporation,0,05-0570,,zzt30570f,400,400,236,26968,8065,8107,20249,5216,551,15503,403,1174,86236,4415,1764,1765,4249,1067,92,4207,94,374,18027,400,0,0,0,0,0,86236,0,0,0,0,0,18027,0,0,0,0,0,59.1,59.1,4.8,4.8,55,6452,2823,11550,6860,4911,16116,7598,1788,22553,121,3615,75112,39999,0,0,37619,0,9,657780,376281,5030,4452,2057,1046,1658268969,1390287209,28386183,296367943,3428751,278312594,21484100,0,85849,0,0,21398251,206789455,101425289,1350054225,391388977,133559083,91651340,267702246,73698821,7789555,248967819,5004689,16948256,1236710786,87309773,45359521,12274698,105137920,32343894,5121991,118487720,483353,15039313,421558183,399566400,159086324,77264024,338298762,-3897652,101074991,8457768,269625304,10694334,0,8988954,-158298,21286298,6607010,21779090,0,83,79132350,26439290,27913346,55465902,5126022,4453778,97830318,0,6937,0,0,0,0,0,0,59210427,10282760,103717350,0,0,0,168512,34114714,14311954,50707047,5799830,98811722,33658910,7307316,7662402,58609689,41556775,6934415,5816227,3065366,699,14889073,61307983,0,87362206,462737,-396301,11858964,160595589,25059503,2066740,0,133469346,160595589,250,131208650,-89643546,84606882,64587166,162801632,75439426,0,0,0,0,0,778121,0,1344,680,2525714,379975,2905689,781,6,122392,575523,1092963,19096,192726,389463,23957,0,109594,0,1103132,129419,809759,0,220073,62355,200976,0,1254714,147481,943579,0,253157,71010,235748,0,2011
106230949,frank r howard memorial hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,mendocino,1,112,non-profit,general,comparable,rural,(707) 459-6801,1 madrone street,willits,95490,rick bockman,ceo,,adventist health,diana hoyt,frank r howard memorial hospital,0,05-1310,,zzr00440g,25,25,16,3215,14,361,381,402,133,750,50,40,5346,679,4,101,100,110,55,250,13,24,1336,15,0,0,0,10,0,4916,0,0,0,430,0,1292,0,0,0,44,0,58.6,58.6,4,3.8,0,0,0,12127,329,4384,3234,2071,1874,10151,81,1598,35849,10351,0,0,25412,0,2,88832,55990,762,722,0,0,122984842,78170386,0,44814456,396224,40083062,5127618,718344,0,0,0,5845962,18091530,18736818,86156494,36976262,116646,4428055,4448021,5073161,2312198,14276317,582900,510147,68723707,17830534,104533,5984143,5613567,3803232,3778066,13958091,531308,2657661,54261135,36885594,101364,6328150,7217175,0,7294120,3003080,12677934,2246078,0,1694548,0,722343,0,0,0,0,17753992,118856,4049551,2825791,1558654,2927317,15185882,0,394413,0,4431872,0,717844,0,0,5856168,3910149,15059362,0,0,0,0,7015364,1781043,5079518,1381458,16283284,4943713,1514137,2401297,7125252,3891407,1017736,1402731,369853,0,1133652,33404576,644736,3913954,5050448,0,0,43013714,4706102,0,0,38307612,43013714,27170354,16783353,-11516492,2062278,9624527,12324558,8410604,0,0,0,0,0,0,0,215,62,401977,47834,449811,38,0,30756,98161,109034,1879,15401,104787,39374,0,2585,0,88158,19957,126380,0,78565,41111,47806,0,99157,22278,141307,0,88057,45832,53180,0,2011
106014034,fremont hospital,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,alameda,5,421,investor,psychiatric,comparable,,(510) 574-4825,39001 sundale drive,fremont,94538,john cooper,ceo,www.fremonthospital.com,"universal health services, inc.",ruth ann smotherman,"universal health services, inc.",0,05-4110,,hsp34110f,96,96,96,10304,0,2949,0,3970,0,13737,0,78,31038,481,0,228,0,271,0,2631,0,9,3620,0,96,0,0,0,0,0,31038,0,0,0,0,0,3620,0,0,0,0,88.59999999999999,88.59999999999999,8.6,8.6,0,0,0,1373,0,0,0,0,0,10324,0,55,11752,0,0,0,0,0,0,0,0,0,0,0,0,71601209,38036916,0,33564293,11957,21653571,11922679,11006,0,0,0,11933685,62075357,7131422,2394430,21665169,0,5530136,0,8394312,0,28653872,0,226298,64469787,971597,0,0,0,0,0,6132225,0,27600,7131422,11689447,0,3028319,0,-26593,4583750,0,17832495,776941,0,110808,0,41749,0,0,0,0,10947319,0,2528410,0,3810562,0,16257762,0,20240,0,0,0,0,0,0,8827672,1036005,704537,0,0,0,0,4490321,1891833,4267262,435941,12795893,2028170,1364668,0,1490204,1609112,525645,208528,255193,-426835,1802993,5808277,0,13734490,14696,905680,66393807,86856950,74548454,0,0,12308496,86856950,0,7952200,-3159263,8542336,874189,14345584,611094,0,0,0,0,0,0,72792569,203,37,370752,55577,426329,12,0,49584,157390,70265,6352,0,25540,35204,22253,0,4164,180941,18163,0,0,87863,39281,44504,0,210533,21734,0,0,96684,46276,51102,0,2011
106400480,french hospital medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san luis obispo,8,801,non-profit,general,comparable,,(805) 542-6300,1911 johnson avenue,san luis obispo,93401,alan iftiniuk,ceo,www.frenchmedicalcenter.org,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0232,hsc30232h,hsp40232h,112,112,49,8644,1466,1465,1363,427,1702,1436,0,235,16738,2187,387,228,321,95,165,1206,0,164,4753,112,0,0,0,0,0,16738,0,0,0,0,0,4753,0,0,0,0,0,40.9,40.9,3.5,3.5,8,1491,779,33729,5872,1125,5259,565,6026,23585,433,10029,86623,18753,1570,0,66164,0,7,218775,212475,1388,2224,675,151,493924509,402400449,256352,91780412,1042951,93132999,-309636,-3289,4692,0,0,-317617,74027559,18144521,401752429,172431991,26179127,8899101,19091024,8450836,54680854,27605798,0,6180913,323519644,71278021,12816356,1937803,13548274,2459981,44655075,16908863,150015,6650477,170404865,207909539,31297376,7517101,30306746,0,10135660,59952536,41013612,7793677,0,3489215,-100,2985087,0,0,0,256352,35125052,7598593,3179402,2155553,743620,39204258,3480191,0,293743,0,-337098,0,-10127,0,0,13387130,3747762,40305793,0,0,0,0,13023391,3035935,18660265,972723,33026779,9147749,3287643,2679445,20958970,10854515,2749131,836553,513012,277871,8801331,26097166,0,22580981,6137952,1387918,169039,56373056,8573321,2225694,31350083,14223958,56373056,4797161,73651761,-58036464,4812598,25400592,38926235,16345254,0,8201751,2177100,31578851,228768,46192,240111,418,145,783853,124591,908444,316,0,77817,183618,269917,1087,10206,125933,76292,0,20573,18410,206901,44966,249649,0,136537,44743,101057,0,251651,50703,292325,0,151492,49360,112913,0,2011
106104089,fresno county psychiatric health facility - phf,01jul2010,23jan2011,207,audited,incl. ind. audit adj.,fresno,9,605,city/county,psychiatric,phf,,(559) 443-6616,4411 e. kings canyon road,fresno,93702,donna taylor,administrator,,county of fresno,laurentius harlan theng,county of fresno,0,,,,16,16,16,0,0,910,0,0,37,0,275,1112,2334,0,0,86,0,0,21,0,129,213,449,0,16,0,0,0,0,0,2334,0,0,0,0,0,449,0,0,0,0,70.5,70.5,5.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631661,1582521,0,49140,0,2764997,-2715857,2715857,0,0,0,0,1631661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
106104089,fresno county psychiatric health facility - phf,24jan2011,31dec2011,342,audited,incl. ind. audit adj.,fresno,9,605,city/county,psychiatric,phf,,(559) 453-5199,4411 e. kings canyon road,fresno,93702,martha crawford,administrator,,"crestwood behavioral health, inc.",jon beckman,"hansen hunter & company, p.c.",0,,,,16,16,16,805,0,1263,0,2656,0,0,0,0,4724,106,0,260,0,773,0,0,0,0,1139,0,16,0,0,0,0,0,4724,0,0,0,0,0,1139,0,0,0,0,86.3,86.3,4.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427561,3427561,0,0,0,3866395,-3866395,0,0,0,0,-3866395,3378570,0,48991,575116,0,902325,0,1950120,0,0,0,0,3427561,0,0,0,0,0,0,0,0,0,0,575116,0,902325,0,0,1950120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084304,0,103483,0,0,0,0,610715,0,964908,102985,1442301,518345,0,1169,199384,1437369,1275,12108,89180,4092,161172,1492932,0,2549,0,0,0,1495481,1509872,0,0,-14391,1495481,700,1492232,0,0,3824,3824,1275,0,0,0,0,0,0,1372206,39,26,70616,5795,76411,1,0,10090,1091,1143,23309,25563,6186,3234,0,0,0,57966,0,0,0,4762,0,7888,0,62724,0,0,0,5152,0,8535,0,2011
106105029,fresno heart & surgical hospital,01sep2010,31aug2011,365,audited,incl. ind. audit adj.,fresno,9,605,investor,general,comparable,,(559) 433-8000,15 e audubon drive,fresno,93720,wanda holderman,ceo,www.fresnoheart.com,community medical center,melvin garner,community medical center,0,05-0732,,hsp30732f,57,57,50,4317,1211,9,11,3,54,4631,0,42,10278,1190,338,6,3,1,14,1852,0,19,3423,57,0,0,0,0,0,10278,0,0,0,0,0,3423,0,0,0,0,0,49.4,49.4,3,3,0,0,0,8721,1894,11,7,1,724,7058,0,76,18492,0,3965,0,13284,0,5,283347,72933,2395,826,0,0,231692343,155704744,0,75987599,1086495,73149927,3924167,56217,2648,0,0,3977736,29322321,4213157,198156865,74935261,21585834,199949,124260,40119,1341495,78237281,0,658950,177123149,25135998,7144108,4954,14958,300,361594,21813437,0,93845,54569194,73603104,20309982,83255,89336,0,40269,764736,60278970,535092,0,0,0,0,0,0,0,0,26254445,8396784,121433,49749,150,934996,39687803,0,542239,0,0,0,39132,0,0,8842339,1350346,32822766,0,0,0,0,8285839,1521769,15764504,4562364,21681497,6685815,2192624,2286752,19798270,9097578,3683228,508254,533678,1752306,4929925,17139725,0,44518635,3386209,647409,3246084,68938062,10240845,0,35614419,23082798,68938062,4748861,31642852,-21423799,49862507,27589949,82810937,38292302,0,0,14914213,35759932,145513,0,20720719,400,128,741080,99262,840342,195,0,95434,181823,205686,1586,51671,115926,80121,0,6750,2083,201512,29419,253851,0,144839,47397,64062,0,221666,31921,306044,0,158600,52278,69833,0,2011
