fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106301098,anaheim memorial medical center,7/1/2003,6/30/2004,366,audited,incl. ind. audit,orange,13,1012,non-profit,general,comparable,,(714)774-1450,1111 west la palma avenue,anaheim,92801-3005,melinda d. beswick,president/ceo,memorialcare.org,memorial health services,donna j. anglin,memorial health services,0,05-0226,hsc30226f,zzt30226f,217,216,162,18785,10422,4141,3302,1006,220,17160,183,2680,57899,3231,2664,949,918,196,44,4810,35,648,13495,217,0,0,0,0,0,57899,0,0,0,0,0,13495,0,0,0,0,0,72.90000000000001,73.2,4.3,4.3,10,3836,2004,13038,9114,5990,17662,2649,1784,32270,2,20805,103314,43965,0,0,62963,1755,6,685493,618384,2790,3476,1610,567,635328664,503454706,20038218,151912176,1224905,156259288,-3122207,2611249,2103216,0,0,-2614174,98602450,24231206,512495008,152045944,96782829,36380941,22499371,10281749,1953967,147604848,1079319,6361012,474989980,27491174,22085577,6759539,14423112,3193553,1191119,76201712,3877,8989021,160338684,138330451,102196579,37585782,31331822,0,11602128,2360129,159111889,19198005,0,1083196,0,654725,20038218,0,0,0,40476381,35881706,5554698,4942592,1873174,716118,61183121,0,1284386,0,0,0,329690,0,0,30006641,6070232,60380227,4594648,4234453,0,0,23333388,6060202,18520176,3059321,47904983,20963841,2164390,10946166,30230641,29227258,7053261,2486677,904650,657277,3720144,32043695,0,43701870,1366529,3313844,0,80425938,78094902,0,5018742,-2687706,80425938,0,130622448,-104036919,35156724,46553434,116676757,72974887,0,47990,0,5035811,17069,0,50031766,1099,337,2105245,343838,2449083,223,0,90634,273208,612794,84377,5985,537643,0,343166,111576,45862,742430,111147,660443,0,173936,169229,236129,11931,832096,122044,833046,0,197864,187348,263551,13134,2004
106190034,antelope valley hospital medical ctr,7/1/2003,6/30/2004,366,audited,incl. ind. audit,los angeles,11,0901,district,general,comparable,,(661)949-5000,1600 west avenue j,lancaster,93534-2814,les wong,ceo,www.avhospital.org,antelope valley hospital district,jane gordon,antelope valley hospital district,0,05-0056,hsc30056f,zzt30056f,341,341,329,30490,9303,20019,9918,0,0,17581,458,5826,93595,5897,2124,5238,3313,0,0,4172,55,1326,22125,279,30,0,0,32,0,88623,4523,0,0,449,0,21227,853,0,0,45,0,75,75,4.2,4.2,32,10700,4921,124045,13904,47699,66591,0,0,67805,0,28557,348601,98171,12640,6503,241864,0,9,471380,267445,4087,3431,3674,1363,701721131,516504536,3505752,188722347,5491170,207038051,-12824534,2580245,13652105,0,0,-23896394,156386785,79055532,466278814,154062859,63607285,116994318,54955570,0,0,107051704,2659646,33655858,532987240,24232400,8567142,21927654,33459709,0,0,77323450,0,3223536,168733891,136796202,44153370,82907926,59344836,-6075546,0,0,139460451,36458844,0,23459023,-570,0,0,3505752,0,0,41499057,28021057,41290215,32576195,0,0,44914703,570,420550,0,0,0,464295,0,0,48669577,18529517,67240283,0,0,0,0,32121525,9611211,23371678,7494260,90676430,29885256,2864104,10863732,31024475,16781686,13704618,1732123,2388477,1404339,5712811,89736603,76472494,93621712,7052003,0,12805985,279688797,42812403,0,137445022,99431372,279688797,21907338,91751026,-72199600,87481436,121897798,224117831,130496119,0,3051155,0,140496177,3051155,0,0,1866,827,3487550,479446,3966996,365,0,153178,620883,1015163,249902,459490,617574,289061,7444,74855,0,1191901,393228,823442,0,587608,189740,298225,3406,1342222,433267,937680,0,667759,217732,364345,3991,2004
106364231,arrowhead regional medical center,7/1/2003,6/30/2004,366,audited,incl. ind. audit,san bernardino,12,1209,city/county,general,comparable,,(909)580-1000,400 west pepper avenue,colton,92324-1801,june griffith-collison,director,,county of san bernardino,mark gillespie,arrowhead regional medical center,2,05-0245,hsc30245f,zzt30245f,373,373,353,13708,316,47516,7686,28890,10311,1169,0,0,109596,1752,34,8534,1728,6859,1585,487,0,0,20979,283,90,0,0,0,0,91186,18410,0,0,0,0,17922,3057,0,0,0,0,80.3,80.3,5.2,5.2,23,6373,2736,26662,1342,59502,32761,187679,14041,6607,0,0,328594,88338,244324,15412,0,4224,9,972539,471847,6219,7508,2684,435,806908614,476748981,9164168,339323801,1598652,324271790,16650663,60922923,0,0,0,77573586,177552700,89932969,539422945,71223371,821309,198333674,33027420,153817331,70695851,3099402,0,0,531018358,23116085,174681,64525846,24306195,134856555,27089508,1821386,0,0,275890256,66495748,657836,158683614,39285255,-116162308,256659004,45958565,1974267,23197000,0,0,0,0,0,9164168,0,0,27843708,338154,220338214,27212528,8817882,51826794,2946521,0,0,81733258,0,0,0,0,0,50054619,25244410,92993532,4190910,2149390,0,10859053,44338074,8369256,31603533,54469013,109884176,30632807,23821420,1813968,53256645,29659101,23327512,6434704,2366308,33129030,9946119,84375793,68893855,474267977,0,0,0,627537625,91704993,0,562576351,-26743719,627537625,14471695,219501757,-197817715,490496327,94880708,607669341,133401364,0,1659030,583977321,585636351,23060000,1248409,0,2451,878,4578098,533975,5112073,205,102,280160,913417,1339964,78727,412870,734191,410807,407962,0,0,1385801,565464,875400,345327,747873,222801,435432,0,1519931,633268,984578,350343,858363,262773,502817,0,2004
106400466,arroyo grande community hospital,1/1/2004,5/31/2004,152,audited,incl. ind. audit,san luis obispo,08,0801,non-profit,general,comparable,,(805)489-4261,345 s. halcyon rd.,arroyo grande,93420-3896,wayne allen,cfo,,universal health systems inc.,jeff n. brown,hospital management services,0,05-0016,hsc30016h,zzt40016h,65,65,39,3375,782,382,0,127,161,855,0,57,5739,751,182,102,0,39,47,233,0,24,1378,53,0,0,0,12,0,4645,0,0,0,1094,0,1253,0,0,0,125,0,58.1,58.1,4.2,3.7,0,0,0,13669,808,3570,0,291,9816,7120,0,2362,37636,11151,0,0,28334,0,3,91970,53585,469,394,0,0,74452570,60079327,0,14373243,101507,14272492,202258,809,0,0,0,203067,9405934,3424896,61621740,22630204,5317632,2806601,0,906124,1064280,8363258,0,684312,41772411,10560611,1128694,3584000,0,350913,2062620,14338198,0,655123,32680159,27338423,2286642,6152485,0,0,404109,345947,20339162,1995839,0,629634,0,587086,0,0,0,0,4957092,3986922,66848,0,819240,2072703,1753987,0,716451,0,0,0,809,0,0,1980661,1305143,5061004,0,0,0,0,1844063,765640,1504885,1811096,4606362,2355297,608165,26562,2351437,1825903,428576,55798,242917,1356552,414923,7888955,0,11194787,1300,0,108184,19193226,18065005,0,925154,203067,19193226,203067,45408566,-38736854,5256192,4197889,11554081,359294,0,1067839,0,1067839,142685,0,14040037,276,47,214138,25992,240130,132,0,21378,39837,44615,7488,38407,40987,20703,0,185,538,51897,18529,69058,0,28001,23769,22884,0,58359,20914,79347,0,30847,26274,24389,0,2004
106400683,atascadero state hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,san luis obispo,08,0801,state,psychiatric,state,,(805)438-2000,10333 el camino real,atascadero,93422,melvin e. hunter,executive director,,state of california,gale nagato,dept of developmental services,0,,,,1259,1230,1177,0,0,0,0,0,0,0,0,452428,452428,0,0,0,0,0,0,0,0,1165,1165,0,165,0,0,1094,0,0,41814,0,0,410614,0,0,108,0,0,1057,0,98.2,100.5,388.4,387.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182007286,7632641,0,174374645,0,182007286,-7632641,7632641,0,0,0,0,169614675,0,12392611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,7631759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106190163,aurora charter oak,1/1/2004,12/31/2004,366,audited,excl. ind. audit,los angeles,11,0915,investor,psychiatric,comparable,,(909)549-8032,1161 east covina boulevard,covina,91724-1523,todd a. smith,ceo/president,www.aurorabehavioral.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4069,,hsp34069h,95,95,95,7017,157,6933,0,2389,3440,4572,0,468,24976,1143,26,1129,0,389,560,745,0,77,4069,0,95,0,0,0,0,0,24976,0,0,0,0,0,4069,0,0,0,0,71.8,71.8,6.1,6.1,0,0,0,2611,11,2,0,0,479,1838,0,67,5008,0,0,0,0,0,0,0,0,0,0,0,0,23896954,10754468,0,13142486,473575,13606347,9714,0,0,0,0,9714,20604107,1912060,1380787,6347848,144824,5998375,0,2087767,2956184,3969131,0,439475,21943604,997197,4200,700,0,0,182826,742777,0,25650,1953350,2954853,92235,2713479,0,0,872245,1402496,1560074,667458,0,53744,0,437884,0,0,0,0,4148275,52113,2802675,0,1067100,1645000,3031975,0,395348,0,0,0,0,0,0,4714257,416202,469696,0,0,0,0,2617107,1442832,2502889,1443364,6563595,1818695,588139,162607,905683,1563797,33386,997027,310883,20442,642093,3338754,0,222928,0,0,0,3561682,3269379,0,0,292303,3561682,104961,3123586,-498976,0,124546,354549,131621,0,0,0,0,0,0,352779,167,52,333149,24575,357724,33,0,52300,98596,35311,7059,66794,38036,26062,0,1400,7591,135110,13349,0,0,66336,67515,50839,0,145855,14532,0,0,70814,71884,54639,0,2004
106190462,aurora las encinas hospital,1/1/2004,12/31/2004,366,audited,excl. ind. audit,los angeles,11,0911,investor,psychiatric,comparable,,(626)795-9901,2900 e del mar,pasadena,91107-4375,jim wilcox,ceo,,signature health care,nick clark,southeast reimbursement group  llc,0,05-4078,,hsm34078g,138,138,138,8768,521,1004,0,44,8567,8758,0,2863,30525,657,39,131,0,3,709,726,0,216,2481,0,138,0,0,0,0,0,30525,0,0,0,0,0,2481,0,0,0,0,60.4,60.4,12.3,12.3,0,0,0,2343,64,0,0,0,2152,3192,0,190,7941,0,0,0,0,0,0,0,0,0,0,0,0,29834323,11816842,0,18017481,389129,18554351,-147741,0,0,0,0,-147741,25442437,2382205,2009681,7858244,461990,879987,0,37586,7466432,7761604,0,2462220,26928063,857091,22004,0,0,0,788482,1168570,0,70113,2906260,3891951,152714,529406,0,0,3898,2858923,2428775,623386,0,75221,0,1252568,0,0,0,0,4565554,305720,108620,0,9224,5120550,6231148,0,1676665,0,0,0,0,0,0,6260842,812605,1145428,0,0,0,0,3586821,1516195,3529559,1702901,9262513,2217394,617569,470501,1822059,1635641,10706,1260743,326520,19807,910898,5143908,0,197870,0,123000,0,5464778,4293325,0,500000,671453,5464778,0,5877758,-1188054,0,107524,208575,10705,0,0,0,500000,0,0,0,221,77,456971,30875,487846,49,0,72726,103150,25637,28117,106401,59375,35228,0,8400,17937,212855,23253,5848,0,99089,39137,76789,0,225802,25157,6280,0,106321,42166,82120,0,2004
106374024,aurora san diego,1/1/2004,12/31/2004,366,audited,excl. ind. audit,san diego,14,1412,investor,psychiatric,comparable,,(858)487-3200,11878 avenue of industry,san diego,92128-3423,jim plummer,ceo,www.aurorasandiego.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4095,,hsm34095h,80,80,80,5628,194,2048,0,35,6600,7198,0,267,21970,584,20,321,0,6,763,898,0,30,2622,0,80,0,0,0,0,0,21970,0,0,0,0,0,2622,0,0,0,0,75,75,8.4,8.4,0,0,0,1793,68,0,0,0,1585,4545,0,209,8200,0,0,0,0,0,0,0,0,0,0,0,0,22996731,9568010,0,13428721,36265,13194356,270630,0,0,0,0,270630,18194301,3365745,1436685,5263696,176264,1790218,0,29045,5712281,6415010,0,242991,19629505,736306,27800,0,0,0,651041,1866186,0,85893,3367226,2786088,131554,1366582,0,0,13427,2391342,2585529,221266,0,20937,0,51285,0,0,0,0,3137340,69907,400789,0,15248,3890769,5589980,0,324688,0,0,0,0,0,0,4276278,725151,496368,0,0,0,0,1933999,1199096,3072570,1490894,6525179,1449300,508314,241364,809232,1500708,39721,947651,398317,30393,744177,3367319,0,203624,0,0,0,3570943,2820715,0,0,750228,3570943,285626,3301466,-648071,0,119099,308692,105068,0,0,0,0,0,0,915290,144,37,293107,18802,311909,17,0,28568,136603,51318,23304,3499,14051,24260,0,7775,3729,161680,17793,0,0,48689,25622,39323,0,170371,19235,0,0,52277,27293,42733,0,2004
106560203,aurora vista del mar hospital,1/1/2004,12/31/2004,366,audited,excl. ind. audit,ventura,10,0809,investor,psychiatric,comparable,,(805)653-6434,801 seneca st.,ventura,93001-1411,mayla krebsbach,ceo,vistadelmarhospital.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4077,,hsp34077f,87,87,87,6026,0,3043,0,2678,4186,6017,0,182,22132,770,0,392,0,343,536,771,0,24,2836,0,87,0,0,0,0,0,22132,0,0,0,0,0,2836,0,0,0,0,69.5,69.5,7.8,7.8,0,0,0,1202,0,0,0,0,188,1705,0,34,3129,0,0,0,0,0,0,0,0,0,0,0,0,24869179,11766669,0,13102510,53886,12710876,445520,0,0,0,0,445520,22139000,938800,1791379,6633165,0,3176221,0,2872144,4446390,6410688,0,194847,23733455,361588,0,0,0,0,250837,513180,0,10119,1135724,3361150,0,1403128,0,0,1467495,1714219,3102760,245020,0,80831,0,392066,0,0,0,0,3431671,0,1681435,0,1331097,2838070,3621188,0,199049,0,0,0,0,0,0,4632416,197237,549444,0,0,0,0,2347077,948601,2463401,1572700,6189632,1406925,312345,342824,1193955,1065401,43055,1024307,430457,94874,607101,2798754,0,268507,0,116,0,3067377,1319360,0,965821,782196,3067377,0,3336705,-991989,0,43003,346605,78098,0,0,0,965821,0,0,965821,153,40,312104,20918,333022,10,0,52504,115402,48406,34243,0,15579,32534,0,8840,4596,166958,7157,0,0,62343,18503,57143,0,177854,7648,0,0,66457,19865,61198,0,2004
106190045,avalon municipal hospital & clinic,7/1/2003,6/30/2004,366,audited,incl. ind. audit,los angeles,11,0933,non-profit,general,comparable,small/rural,(310)510-0700,100 falls canyon road,avalon,90704,william greene,administrator,,avalon medical development corporation,richard w. lakey,richard w. lakey cpa,0,05-0427,,zzt30427g,12,12,12,870,0,1375,0,0,45,0,0,12,2302,53,0,16,0,0,17,0,0,7,93,4,0,0,0,8,0,193,0,0,0,2109,0,69,0,0,0,24,0,52.4,52.4,24.8,2.8,0,0,0,867,0,2097,0,0,3897,0,0,1589,8450,1428,7382,0,0,0,0,0,0,0,0,0,0,4536950,1130853,0,3406097,44985,3665135,-214053,489120,0,0,0,275067,1285506,1703530,1547914,752143,0,830365,0,0,104856,0,0,25630,1712994,488661,0,486502,0,0,1517704,0,0,331089,2823956,-224107,0,714808,0,0,0,566685,0,73467,0,0,0,0,0,0,0,0,1464911,0,602059,0,0,1055875,0,0,283252,0,0,484705,3415,0,0,676993,827343,548894,0,0,0,0,542343,357279,572377,139906,1756970,469089,143451,296140,328055,242254,123248,26127,81505,12498,185798,1313093,0,710202,23255,0,0,2046550,1109578,0,0,936972,2046550,838493,1285682,-858518,462065,790559,1377601,667399,0,0,0,4843,4843,0,0,37,8,59341,17728,77069,9,0,7664,12612,8420,654,7450,9123,8844,4574,0,0,14575,14326,5239,0,12177,5305,7719,0,19526,18011,6803,0,15814,6889,10026,0,2004
106154101,bakersfield heart hospital,10/1/2003,9/30/2004,366,audited,incl. ind. audit,kern,09,0617,investor,specialty,comparable,,(661)316-6075,3001 sillect ave,bakersfield,93308,randy rolfe,ceo,www.bakersfieldhearthospital.com,medcath  inc.,nick clark,southeast reimbursement group  llc,0,05-0724,hsc30724f,,47,47,47,9256,2645,560,187,0,1571,1027,0,311,15557,2221,634,134,45,0,377,246,0,75,3732,47,0,0,0,0,0,15557,0,0,0,0,0,3732,0,0,0,0,0,90.40000000000001,90.40000000000001,4.2,4.2,0,0,0,3165,1105,243,217,0,961,559,0,329,6579,10703,0,0,0,0,3,63500,22500,430,280,0,0,152510219,100233346,0,52276873,478172,52590265,164780,6417,500837,0,0,-329640,31826253,12434187,108249779,73355039,20968943,4440966,1487325,0,12473670,8147583,0,2477186,123350712,14025721,4898797,1078900,962263,0,4257289,2478556,0,1457981,29159507,66125508,17999912,4127013,1366325,0,0,4247873,1888034,3940062,0,48031,0,490588,0,0,0,0,18997793,7199542,1250249,1019978,0,12050846,8463581,0,3294884,0,0,0,4667,0,0,10798966,2475514,20484870,0,0,0,0,6050575,1988443,4833313,5958584,13990136,4388842,0,3693714,12303133,5873158,3521654,504000,405389,3687526,4222713,8583612,0,31440404,0,0,0,40024016,8992185,0,52467976,-21436145,40024016,834294,14004846,-7014233,27216074,19380806,48458472,17018068,0,0,0,55666626,3198650,0,29753081,229,116,560032,41458,601490,323,0,33688,116936,167070,635,73434,44351,0,0,41778,82140,210906,47116,132785,0,104528,19122,45575,0,227322,50728,145103,0,106693,21018,50626,0,2004
106150722,bakersfield memorial hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,kern,09,0617,non-profit,general,comparable,,(661)327-4647,420-34th street,bakersfield,93301,jon von boening,president,www.chwhealth.org,catholic healthcare west,catherine matsuda,healthquest consulting,0,05-0036,,zzt30336f,367,349,349,28398,10970,11995,6082,0,1587,23114,279,1057,83482,4724,2324,738,2006,0,323,5639,50,232,16036,253,60,0,0,24,30,60325,6738,0,0,7745,8674,14376,1123,0,0,473,64,62.2,65.40000000000001,5.2,4.3,0,0,0,5850,6396,3692,10871,0,2231,26510,196,3165,58911,31261,2903,0,27105,0,11,682291,368563,5011,4362,2954,555,600739401,447912000,0,152827401,918736,149591634,4154503,1407220,0,0,0,5561723,124806213,27531098,448402090,157349643,88360309,23667029,36176303,0,9278055,159303348,2873687,6126554,483134928,19791523,15538528,5482820,14251557,0,3055096,51425507,358718,7700724,117604473,135856882,75566657,27995584,40926698,0,0,7317957,146180700,11782625,0,2284897,0,0,0,0,0,0,41284284,28332180,1154265,9501162,0,5015194,64548155,947508,2044653,0,0,0,1407220,0,0,30929374,5533804,59750930,0,0,0,0,22968793,4339660,16121873,9947200,54395120,17723186,632909,9331624,33052048,14305106,6452264,1266085,2273851,4588869,5570572,66710542,25713801,57250470,3422030,388930,0,153485773,29461527,0,69140122,54884124,153485773,28505828,100288182,-73733737,109586688,65132301,178518980,121268510,0,506584,73771357,74277941,5137819,8209918,2049740,1266,533,2600739,192465,2793204,338,0,161211,592532,815208,52132,245040,317935,264500,0,127212,24969,932857,108820,778408,0,414265,123864,242525,0,989916,113661,841685,0,450037,136689,261216,0,2004
106184008,banner lassen medical center,1/1/2004,12/31/2004,366,audited,incl. ind. audit,lassen,01,0213,non-profit,general,comparable,,(530)257-5325,1800 spring ridge dr,susanville,96130,david anderson,administrator,www.bannerhealth.com,banner health system,steven rader,larson  allen  weishair & co,0,05-0251,hsc30251i,,38,38,38,2379,0,727,0,86,1231,0,0,84,4507,466,0,282,0,25,420,0,0,33,1226,38,0,0,0,0,0,3895,0,0,0,612,0,1184,0,0,0,42,0,32.4,32.4,3.7,3.3,0,0,0,12516,0,6003,0,814,15889,0,0,1808,37030,10258,0,4479,22374,0,3,16380,24117,202,587,256,56,45775590,24237777,0,21537813,168423,22156887,-450651,0,0,0,0,-450651,6362815,9304297,30108478,7927956,0,3500187,0,520212,5466806,0,0,398190,17813351,7809762,0,4919109,0,1131166,12183646,0,0,1918556,27962239,10729972,0,6841739,0,0,754312,3717883,0,2162230,0,31641,0,0,0,0,0,0,4264368,0,1179868,0,819063,13098842,0,0,2175672,0,0,0,0,0,0,3032766,3109219,6450852,0,0,0,0,2767506,1054778,3418741,2323025,9017517,2036750,1466703,862109,2463575,2028325,1633405,233177,289788,833064,1292474,10955082,0,21780187,0,477792,0,33213061,23433306,0,0,9779755,33213061,65779,7790030,-4196009,10286956,12153682,25250538,3470351,0,0,0,0,0,6598972,20739308,188,49,356290,44480,400770,22,0,29218,62019,69656,25132,6629,130262,24322,0,2102,6950,78665,47558,83418,0,62412,43758,40479,0,92661,51531,90488,0,68865,49200,48025,0,2004
106190052,barlow hospital,9/1/2003,8/31/2004,366,audited,incl. ind. audit,los angeles,11,0925,non-profit,specialty,comparable,,(213)250-4200,2000 stadium way,los angeles,90026-2606,margaret w. crane,ceo,www.barlow2000.org,barlow respiratory hospital,stephen t. mcgovern,western reimbursement group,0,05-2031,hsc33005f,,75,75,75,11771,0,2562,0,0,838,2067,19,155,17412,388,0,51,0,0,23,58,0,5,525,75,0,0,0,0,0,17412,0,0,0,0,0,525,0,0,0,0,0,63.4,63.4,33.2,33.2,0,0,0,222,0,69,0,0,22,19,0,44,376,0,376,0,0,0,0,0,0,0,0,0,0,73141747,45674274,0,27467473,450849,25785391,2132931,290786,1027,0,0,2422690,22921200,20304,50200243,47082739,0,12837098,0,0,3566499,8798517,546671,192528,73024052,73665,0,11562,0,0,11622,6377,10635,3834,117695,29096381,0,8919797,0,0,0,1987020,4887895,225070,0,557306,0,805,0,0,0,0,17883991,0,3928863,0,0,1577746,3884146,0,192727,0,235427,3480,13486,0,0,8519259,71032,6626610,0,0,0,0,4865428,1120103,3997315,585644,10609696,3812991,502915,1951760,3137940,2960577,709226,643434,252154,53882,1150816,7331411,354568,2737032,1266288,0,0,11689299,4630293,66004,985396,6007606,11689299,1613361,13353795,-8437271,7009844,10651375,17921331,15184299,0,0,0,985396,0,0,0,217,72,425703,63473,489176,117,0,67792,85411,59149,45974,44821,53394,33014,0,27209,8939,204785,1340,82719,0,62911,19413,54535,0,234581,1465,95220,0,73368,22286,62256,0,2004
106361105,barstow community hospital,1/1/2004,12/31/2004,366,audited,excl. ind. audit,san bernardino,12,1213,investor,general,comparable,small/rural,(760)256-1761,555 south seventh st,barstow,92311,allen weinberg,cfo,,community health systems inc.,jeff n. brown,hospital management services,0,05-0298,,zzt30298h,56,42,24,3603,486,1958,79,0,1127,976,0,210,8439,1010,170,653,28,0,382,365,0,83,2691,56,0,0,0,0,0,8439,0,0,0,0,0,2691,0,0,0,0,0,41.2,54.9,3.1,3.1,14,548,287,7368,699,8450,937,0,6216,5198,0,3770,32638,18460,0,0,14877,0,4,78255,67600,631,1177,190,93,142785614,110432243,16957,32370328,66824,25559146,6878006,0,1291025,0,0,5586981,10418132,16807320,115560162,28459846,4898039,16915637,900770,0,10167435,13619965,0,3228178,78189870,12929426,2358322,16359662,1476003,0,12930483,12544367,0,5997481,64595744,34941556,6241001,26547272,1636739,0,0,14601698,18215512,7027284,0,0,0,1221181,0,16957,0,0,6447716,1015360,6728027,756991,0,8496220,7948820,0,977194,0,0,0,0,0,0,4056413,1889771,7946659,0,0,0,0,3640151,1512797,4124631,2388724,9706256,2792826,641659,752911,3356521,3305907,728045,343052,689590,1340935,1901444,11101559,0,1580028,0,31048865,0,43730452,13148624,0,0,30581828,43730452,2061344,20740629,-12860095,342694,4801632,6538559,4958531,0,0,0,0,0,0,8352439,185,74,346770,41024,387794,75,0,55921,59866,85373,26315,43056,73714,0,0,2525,0,101687,27107,97176,0,34256,44473,42071,0,113021,29459,107346,0,40582,49534,47852,0,2004
