OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_1,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OR_MIN_IP,SURG_OP,OR_MIN_OP,AMB_SURG_PROG,OR_TOTL,OR_OP_ONLY,OR_IP_AND_OP,OR_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_NONURGENT_CPT_99281_TOTL_VIS,EMS_NONURGENT_CPT_99281_ADM_VIS,EMS_URGENT_CPT_99282_TOTL_VIS,EMS_URGENT_CPT_99282_ADM_VIS,EMS_MODER_CPT_99283_TOTL_VIS,EMS_MODER_CPT_99283_ADM_VIS,EMS_SEVERE_CPT_99284_TOTL_VIS,EMS_SEVERE_CPT_99284_ADM_VIS,EMS_CRITICAL_CPT_99285_TOTL_VIS,EMS_CRITICAL_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA_Name,MSSA_Designt_Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1/1/03,12/31/03,Licensed,,"September 30, 1959",San Diego,14 - San Diego/Imperial,Acute Psychiatric,Investor - Corporation,,Psychiatric,NO,66,7050 PARKWAY DRIVE,LA MESA,91942,619-667-6073,0,0,0,0,0,0,12,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1995,19325,23640,0,0,0,0,0,0,0,0,66,1995,19325,23640,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161f,130,169,52,La Mesa/Rolando South,Urban,No,No,No,1,0,50 - 99,0
106194010,AMERICAN RECOVERY CENTER,1/1/03,12/31/03,Licensed,,"July 1, 1987",Los Angeles,11 - Los Angeles,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Behavioral Health Services,Chemical Dependency (Alcohol/Drug),NO,50,2180 WEST VALLEY BOULEVARD,POMONA,91768,909-865-2336-245,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1579,10588,18250,0,0,0,0,0,0,0,0,0,0,0,0,50,1579,10588,18250,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2ss,114,165,38,Pomona East and South,Urban,No,No,No,1,0,50 - 99,0
106301097,ANAHEIM GENERAL HOSPITAL,1/1/03,12/31/03,Licensed,,"August 5, 1965",Orange,13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,General Medical / Surgical,NO,101,3350 WEST BALL ROAD,ANAHEIM,92804,714-827-6700-500,0,0,0,0,0,0,0,No,70,2257,10608,25550,14,458,1132,5110,5,14,20,1825,12,219,312,1767,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2948,13527,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2948,13527,36865,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15,0,0,0,0,0,15,405,7,0,0,0,0,0,123,282,899,639,42742,1238,46285,Yes,3,0,3,0,Basic,Basic,0,0,0,1,0,0,3161,54,4477,167,2634,576,2107,542,790,241,13169,1580,1,0,357,1,0,101,20,20,15,23,53,12,9,24,190,172,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,116c,120,167,40,Anaheim West,Urban,No,No,No,1,13169,100 - 149,0
106301109,ANAHEIM GENERAL HOSPITAL - BUENA PARK CAMPUS,1/1/03,12/31/03,Licensed,,"January 29, 1962",Orange,13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,Long-Term Care (SN/IC),NO,42,5742 BEACH BOULEVARD,BUENA PARK,90621,714-521-4770,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,305,3584,7665,21,88,6423,7665,0,0,0,0,42,393,10007,15330,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116a,109,167,40,Buena Park/La Palma,Urban,No,No,No,1,0,1 - 49,0
106301098,ANAHEIM MEMORIAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"February 18, 1958",Orange,13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),Memorial Health Services,General Medical / Surgical,NO,214,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,714-774-1450,0,0,0,0,0,0,0,No,156,10143,40026,56940,18,2620,6549,7938,0,0,0,0,16,519,1635,5226,5840,16,334,1212,2576,5840,0,0,0,0,0,0,0,0,0,0,8,247,300,2780,2920,0,0,0,0,214,13863,57157,79478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,13863,57157,79478,0,0,0,CV SURG,2,0,0,295,4,295,4,245,2,0,0,0,0,892,507,713,0,1605,507,92,500,7,0,14,175,846,2406,152,30,1,1,0,1763,643,0,4260,2740,406640,3495,383879,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,2175,11,17107,125,18943,2396,6561,4286,698,542,45484,7360,31,0,943,1,86,36,52,13,46,33,49,103,76,68,41,197,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,116l,125,167,47,Anaheim Central,Urban,No,No,No,1,45484,200 - 299,58
106364188,ANGELS HOSPITAL,6/20/03,12/31/03,Out of Suspense,6/5/03,"June 6, 1996",San Bernardino,12 - Inland Counties,General Acute Care,Investor - Corporation,"Angels Medical Center, Inc.",General Medical / Surgical,NO,55,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,91730,909-466-5488,0,0,0,0,0,0,0,No,47,47,960,9870,0,0,0,0,0,0,0,0,8,0,12,279,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,1239,11550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,1239,11550,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,397,58,1921,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151b,116,164,26,Ontario Northeast/Rancho Cucamonga South,Urban,No,No,No,1,0,50 - 99,0
106190034,ANTELOPE VALLEY HOSPITAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"September 27, 1955",Los Angeles,11 - Los Angeles,General Acute Care,District,,General Medical / Surgical,NO,341,1600 WEST AVENUE J,LANCASTER,93534,661-949-5000,0,0,0,0,0,0,0,No,182,12695,61634,66430,26,4287,13033,9490,23,1508,3320,8395,21,254,1378,6199,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,271,689,4907,9855,0,0,0,0,279,19015,89093,101835,0,0,0,0,30,842,4509,10950,32,326,5234,13998,0,0,0,0,341,20183,98836,126783,0,0,0,CV SURG,1,0,0,57,1,57,1,55,1,0,0,0,0,773,318,356,138,1129,456,0,34,419,0,11,0,485,5009,383,76,0,0,0,0,0,5009,10457,4098,476294,3395,260146,No,9,0,9,0,Basic,Basic,0,0,0,1,0,0,10797,5,21573,89,31590,828,12346,3850,8829,2676,85135,7448,28,10797,2798,1,430,245,406,444,276,172,272,186,228,57,99,402,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,77.1b,89,150,22,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,Urban,No,No,No,1,85135,300 - 499,21
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"March 30, 1999",San Bernardino,12 - Inland Counties,General Acute Care,City and/or County,County Of San Bernardino,General Medical / Surgical,NO,373,400 W. PEPPER AVENUE,COLTON,92314,909-580-6150,0,0,0,0,0,0,0,Yes,144,10007,47661,52560,24,3121,8645,8760,23,1541,4996,8395,48,1658,1700,10526,17520,0,0,0,0,0,0,0,0,0,0,14,511,772,3044,5110,30,340,382,5436,10950,0,0,0,0,283,17178,80308,103295,0,0,0,0,90,3073,20637,32850,0,0,0,0,0,0,0,0,373,20251,100945,136145,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,183,0,39,0,222,0,0,0,0,0,0,0,0,2485,184,44,0,0,0,0,776,1709,7203,3120,454449,2573,260274,Yes,19,0,19,0,Basic,Basic,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,151f,115,165,43,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,No,No,No,0,0,300 - 499,0
106400466,ARROYO GRANDE COMMUNITY HOSPITAL,1/1/03,12/31/03,Licensed,,"April 16, 1962",San Luis Obispo,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),"Vista Hospital Systems, Inc.",General Medical / Surgical,NO,65,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,805-489-4261-7673,0,0,0,0,0,0,0,No,45,2951,10889,16425,0,0,0,0,0,0,0,0,8,241,313,1611,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3192,12500,19345,0,0,0,0,0,0,0,0,12,324,2614,4380,0,0,0,0,65,3516,15114,23725,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,129468,1034,87869,Yes,2,0,2,0,Basic,Basic,0,0,0,1,0,0,1857,2,9277,62,3973,104,3131,454,3404,1807,21642,2429,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,171,86,148,22,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,No,No,No,1,21642,50 - 99,0
106190163,AURORA CHARTER OAK,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Corporation,Signature Healthcare Services,Psychiatric,NO,95,1161 EAST COVINA BOULEVARD,COVINA,91724,626-966-1632-283,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4174,24850,34675,0,0,0,0,0,0,0,0,95,4174,24850,34675,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2qq,110,157,32,Asuza/Charter Oak/Covina,Urban,No,No,No,1,0,50 - 99,0
106190462,"AURORA LAS ENCINAS HOSPITAL, LLC",3/12/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Corporation,Signature Healthcare,Psychiatric,NO,138,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,626-356-2688,0,0,0,0,379,3808,22,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1623,20941,50370,0,0,0,0,0,0,0,0,138,1623,20941,50370,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2mm,97,154,29,Pasadena South/San Marino/South Pasadena,Urban,No,No,No,1,0,100 - 149,0
106374024,AURORA SAN DIEGO,1/1/03,12/31/03,Licensed,,"May 19, 1988",San Diego,14 - San Diego/Imperial,Acute Psychiatric,Investor - Corporation,"Signature Healthcare,LLc",Other,NO,80,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,858-675-4210,0,0,0,0,0,0,10,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2598,20619,29200,0,0,0,0,0,0,0,0,80,2598,20619,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161q,128,169,52,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,No,No,No,1,0,50 - 99,0
106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/03,12/31/03,Licensed,,"February 27, 1985",Ventura,10 - Santa Barbara/Ventura,Acute Psychiatric,Investor - Corporation,SIGNATURE HEALTHCARE SERVICES,Psychiatric,NO,87,801 SENECA STREET,VENTURA,93001,805-653-6434-208,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2265,20265,31755,0,0,0,0,0,0,0,0,87,2265,20265,31755,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241c,88,152,24,Ventura,Urban,No,No,No,1,0,50 - 99,0
106190045,AVALON MUNICIPAL HOSPITAL,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Avalon Municipal Hospital and Clinic,General Medical / Surgical,NO,12,100 FALLS CANYON ROAD,AVALON,90704,310-510-0700-22,0,0,0,0,0,0,0,No,8,104,599,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,104,599,2920,0,0,0,0,0,0,0,0,4,7,1600,1460,0,0,0,0,12,111,2199,4380,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,1,0,Standby,Standby,0,0,1,0,0,0,532,0,860,0,43,35,14,0,12,0,1461,35,2,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,672,744,720,744,720,744,744,720,744,720,744,78.1,107,160,46,Avalon,Frontier,No,No,No,1,1461,1 - 49,0
106154101,BAKERSFIELD HEART HOSPITAL,1/1/03,12/31/03,Licensed,,"September 10, 1999",Kern,09 - Central,General Acute Care,Investor - Corporation,MedCath Inc.,General Medical / Surgical,NO,47,3001 SILLECT AVENUE,BAKERSFIELD,93308,661-316-6000,0,0,0,0,0,0,0,No,37,2352,10399,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,10,827,0,2552,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3179,12951,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3179,12951,17155,0,0,0,CV SURG,3,0,0,243,86,243,86,217,4,0,0,0,0,1065,871,770,164,1835,1035,259,615,78,0,0,77,1035,0,0,0,0,0,0,0,0,0,0,1176,235200,216,21168,No,3,0,3,0,0,Basic,0,0,0,1,0,0,230,11,435,17,1492,99,3524,274,1982,1419,7663,1820,8,0,0,1,744,408,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,66d,85,151,22,Bakersfield Northwest/Rosedale,Urban,No,No,No,1,7663,1 - 49,6
106150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,1/1/03,12/31/03,Licensed,,"September 27, 1956",Kern,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,307,420 - 34TH STREET,BAKERSFIELD,93301,661-327-4647,0,0,0,0,0,0,0,No,215,10225,45646,78475,22,2457,4442,8030,12,1028,2304,4380,8,236,1137,6539,2920,16,0,0,0,5840,0,0,0,0,0,0,0,0,0,0,10,294,29,2593,3650,0,0,0,0,283,14240,61524,103295,0,0,0,0,0,0,0,0,24,403,7851,8760,0,0,0,0,307,14643,69375,112055,0,0,0,CV SURG,2,0,0,275,24,275,24,299,3,0,0,0,0,1146,574,764,569,1910,1143,309,655,576,0,0,42,1584,2306,138,8,1,0,1,1741,565,0,2773,4935,689945,3923,337134,Yes,10,0,10,0,Basic,Basic,0,0,0,1,0,0,1585,21,5982,26,11256,367,11647,4815,1746,1150,32216,6379,18,0,3831,1,95,58,27,29,39,32,41,34,39,57,57,89,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,66a,85,151,22,Bakersfield Northeast/Oildale,Urban,No,No,No,1,32216,300 - 499,2
106184008,BANNER LASSEN MEDICAL CENTER,5/1/03,12/31/03,New,4/23/03,"April 23, 2003",Lassen,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Banner Health,General Medical / Surgical,NO,38,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,530-252-2000,0,0,0,0,0,0,0,No,34,559,2263,8602,4,158,296,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,717,2559,9614,0,0,0,0,0,0,0,0,0,41,577,0,0,0,0,0,38,758,3136,9614,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3,0,1,1,0,117,35,0,240,119,6116,496,24648,Yes,3,0,3,0,0,Basic,0,0,0,1,0,0,458,1,2109,4,1770,13,483,30,448,72,5268,120,7,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,72,56,134,4,Susanville,Rural,No,No,No,1,5268,1 - 49,0
106190052,BARLOW RESPIRATORY HOSPITAL,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,75,2000 STADIUM WAY,LOS ANGELES,90026,213-250-4200,0,0,0,0,0,0,0,No,69,467,14981,25185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,65,1185,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,519,16166,27375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,519,16166,27375,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2ff,98,154,31,Glassell Park/Glendale Southeast/Silverlake North,Urban,No,No,No,1,0,50 - 99,0
